Customer Id,First Name,Last Name,Gender,Region,State,Age,Email Id,Month Name,Month,Plan price,Plan Category,Services,Customer Type,Serving site,Day,Date`,State date,Customer type,Number
S0174,Winne,Dummer,Female,North-East,Assam,22,wdummer4t@squarespace.com,Jan,1/4/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,4,4-Jan,Assam4-Jan,Retain,9435218046
S0175,Reggi,Christofle,Female,North-East,Assam,26,rchristofle4u@multiply.com,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,5,5-Jan,Assam5-Jan,Retain,9435218066
S0176,Gillie,Ewbanke,Female,North-East,Assam,33,gewbanke4v@newsvine.com,Jan,1/1/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,1,1-Jan,Assam1-Jan,Retain,9435218070
S0177,Joice,Scurr,Female,North-East,Assam,19,jscurr4w@google.es,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,17,17-Jan,Assam17-Jan,Retain,9435218082
S0178,Giovanni,Franzonetti,Female,North-East,Assam,24,gfranzonetti4x@mac.com,Jan,1/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,18,18-Jan,Assam18-Jan,Retain,9435218094
S0179,Kyrstin,Cleminshaw,Male,North-East,Assam,24,kcleminshaw4y@walmart.com,Jan,1/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,22,22-Jan,Assam22-Jan,Retain,9435218098
S0180,Emery,Kyles,Male,North-East,Assam,18,ekyles4z@creativecommons.org,Jan,1/19/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,19,19-Jan,Assam19-Jan,Retain,9435218114
S0181,Marcello,De Clairmont,Male,North-East,Assam,26,mdeclairmont50@tinypic.com,Jan,1/8/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,8,8-Jan,Assam8-Jan,Retain,9435218122
S0182,Sid,Tomaszynski,Female,North-East,Assam,32,stomaszynski51@spotify.com,Jan,1/13/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,13,13-Jan,Assam13-Jan,Churn,9435218142
S0183,Sidonnie,Jozsika,Female,North-East,Assam,24,sjozsika52@cnn.com,Jan,1/23/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,23,23-Jan,Assam23-Jan,Retain,9435218154
S0184,Justine,Coddrington,Female,North-East,Assam,19,jcoddrington53@google.cn,Jan,1/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,22,22-Jan,Assam22-Jan,Retain,9435218178
S0185,Fenelia,Lipscombe,Male,North-East,Assam,38,flipscombe54@simplemachines.org,Jan,1/8/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,6,8,8-Jan,Assam8-Jan,Retain,9435218186
S0186,Alberto,Wankling,Male,North-East,Assam,50,awankling55@example.com,Jan,1/10/2021,99,Voice Only,"text,voice",Prepaid,4,10,10-Jan,Assam10-Jan,Churn,9435218194
S0187,Linnea,Minkin,Male,North-East,Assam,18,lminkin56@mediafire.com,Jan,1/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,13,13-Jan,Assam13-Jan,Churn,9435218198
S0188,Bonnibelle,Bellworthy,Female,North-East,Assam,19,bbellworthy57@1688.com,Jan,1/12/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,12,12-Jan,Assam12-Jan,Retain,9435218202
S0189,Colver,Matasov,Female,North-East,Assam,21,cmatasov58@oaic.gov.au,Jan,1/22/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,22,22-Jan,Assam22-Jan,Churn,9435218206
S0190,Savina,Labrom,Female,North-East,Assam,23,slabrom59@opera.com,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,23,23-Jan,Assam23-Jan,Retain,9435218222
S0191,Calhoun,MacKnocker,Female,North-East,Assam,25,cmacknocker5a@loc.gov,Jan,1/24/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,24,24-Jan,Assam24-Jan,Retain,9435218226
S0192,Elke,Tongue,Female,North-East,Assam,47,etongue5b@com.com,Jan,1/22/2021,149,Voice Only,"text,voice",Postpaid,6,22,22-Jan,Assam22-Jan,Churn,9435218230
S0193,Salem,Jelkes,Female,North-East,Assam,20,sjelkes5c@delicious.com,Jan,1/4/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,4,4-Jan,Assam4-Jan,Retain,9435218234
S0194,Eamon,Dennerly,Female,North-East,Assam,24,edennerly5d@chicagotribune.com,Jan,1/6/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,6,6-Jan,Assam6-Jan,Retain,9435218242
S0195,Elise,Stibbs,Female,North-East,Assam,37,estibbs5e@altervista.org,Jan,1/8/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,8,8-Jan,Assam8-Jan,Churn,9435218246
S0196,Guy,Tebbut,Female,North-East,Assam,26,gtebbut5f@ameblo.jp,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,15,15-Jan,Assam15-Jan,Churn,9435218262
S0197,Claudetta,Kinnerley,Male,North-East,Assam,18,ckinnerley5g@wikipedia.org,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,5,5-Jan,Assam5-Jan,Churn,9435218278
S0198,Chrissie,Bramelt,Female,North-East,Assam,18,cbramelt5h@yellowbook.com,Jan,1/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,22,22-Jan,Assam22-Jan,Retain,9435218286
S0201,Duky,Astley,Female,East,Bihar,24,dastley5j@vkontakte.ru,Jan,1/22/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,10,22,22-Jan,Bihar22-Jan,Retain,9435218302
S0202,Adler,Vamplers,Female,East,Bihar,31,avamplers5k@examiner.com,Jan,1/23/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,10,23,23-Jan,Bihar23-Jan,Retain,9435218306
S0203,Betsy,Dorrington,Male,East,Bihar,29,bdorrington5l@yahoo.co.jp,Jan,1/11/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,8,11,11-Jan,Bihar11-Jan,Retain,9435218314
S0204,Ad,Asipenko,Male,East,Bihar,18,aasipenko5m@bigcartel.com,Jan,1/8/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,8,8-Jan,Bihar8-Jan,Retain,9435218326
S0205,Adeline,Bodley,Female,East,Bihar,27,abodley5n@dailymotion.com,Jan,1/23/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,10,23,23-Jan,Bihar23-Jan,Retain,9435218330
S0206,Shaylah,Mateuszczyk,Female,East,Bihar,37,smateuszczyk5o@youku.com,Jan,1/13/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,10,13,13-Jan,Bihar13-Jan,Retain,9435218342
S0207,Noami,Lamacraft,Female,East,Bihar,25,nlamacraft5p@soundcloud.com,Jan,1/16/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,10,16,16-Jan,Bihar16-Jan,Retain,9435218346
S0208,Kory,Sidsaff,Male,East,Bihar,23,ksidsaff5q@nsw.gov.au,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,15,15-Jan,Bihar15-Jan,Retain,9435218350
S0209,Windham,Beet,Male,East,Bihar,23,wbeet5r@hostgator.com,Jan,1/1/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,1,1-Jan,Bihar1-Jan,Retain,9435218362
S0210,Paige,Capsey,Male,East,Bihar,21,pcapsey5s@posterous.com,Jan,1/20/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,20,20-Jan,Bihar20-Jan,Retain,9435218370
S0211,Jacquenette,Denziloe,Male,East,Bihar,20,jdenziloe5t@gravatar.com,Jan,1/21/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,21,21-Jan,Bihar21-Jan,Retain,9435218374
S0212,Osbert,Abbay,Male,East,Bihar,21,oabbay5u@ftc.gov,Jan,1/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,9,9-Jan,Bihar9-Jan,Retain,9435218386
S0213,Veradis,Willford,Female,East,Bihar,26,vwillford5v@theatlantic.com,Jan,1/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,11,19,19-Jan,Bihar19-Jan,Retain,9435218390
S0214,Vernen,Munnis,Female,East,Bihar,29,vmunnis5w@vistaprint.com,Jan,1/9/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,9,9-Jan,Bihar9-Jan,Retain,9435218394
S0215,Hester,Chmiel,Male,East,Bihar,30,hchmiel5x@nih.gov,Jan,1/14/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,14,14-Jan,Bihar14-Jan,Retain,9435218398
S0216,Sybil,Seacroft,Male,East,Bihar,25,sseacroft5y@mac.com,Jan,1/11/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,11,11-Jan,Bihar11-Jan,Retain,9435218414
S0217,Corabella,Ciciotti,Female,East,Bihar,27,cciciotti5z@google.co.uk,Jan,1/23/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,3,23,23-Jan,Bihar23-Jan,Retain,9435218434
S0218,Olwen,Gubbins,Female,East,Bihar,36,ogubbins60@samsung.com,Jan,1/17/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,11,17,17-Jan,Bihar17-Jan,Churn,9435218442
S0219,Traver,Fritche,Male,East,Bihar,35,tfritche61@istockphoto.com,Jan,1/17/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,6,17,17-Jan,Bihar17-Jan,Retain,9435218454
S0220,Annis,Leibold,Female,East,Bihar,28,aleibold62@ed.gov,Jan,1/17/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,17,17-Jan,Bihar17-Jan,Retain,9435218462
S0221,Miguel,Swarbrigg,Female,East,Bihar,22,mswarbrigg63@woothemes.com,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,15,15-Jan,Bihar15-Jan,Retain,9435218478
S0222,Willette,Sawkins,Male,East,Bihar,19,wsawkins64@statcounter.com,Jan,1/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,11,19,19-Jan,Bihar19-Jan,Retain,9435218486
S0223,Eduino,Kubik,Female,East,Bihar,30,ekubik65@bloglovin.com,Jan,1/2/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,5,2,2-Jan,Bihar2-Jan,Retain,9435218494
S0224,Erskine,Cess,Female,East,Bihar,27,ecess66@boston.com,Jan,1/15/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,6,15,15-Jan,Bihar15-Jan,Retain,9435218498
S0225,Amos,MacDermid,Female,East,Bihar,23,amacdermid67@t.co,Jan,1/14/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,9,14,14-Jan,Bihar14-Jan,Churn,9435218506
S0226,Robinia,Axup,Female,East,Bihar,26,raxup68@g.co,Jan,1/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,8,13,13-Jan,Bihar13-Jan,Retain,9435218514
S0227,Killian,Moatt,Male,East,Bihar,42,kmoatt69@ehow.com,Jan,1/15/2021,99,Voice Only,"text,voice",Prepaid,3,15,15-Jan,Bihar15-Jan,Retain,9435218522
S0228,Eugine,Mudle,Female,East,Bihar,24,emudle6a@scribd.com,Jan,1/3/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,3,3-Jan,Bihar3-Jan,Churn,9435218530
S0229,Norah,Julian,Male,East,Bihar,27,njulian6b@mail.ru,Jan,1/3/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,9,3,3-Jan,Bihar3-Jan,Churn,9435218558
S0230,Mady,Ethridge,Male,East,Bihar,37,methridge6c@bigcartel.com,Jan,1/5/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,11,5,5-Jan,Bihar5-Jan,Retain,9435218570
S0231,Simeon,Plumridege,Female,East,Bihar,23,splumridege6d@shareasale.com,Jan,1/22/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,22,22-Jan,Bihar22-Jan,Churn,9435218590
S0232,Debra,Shelf,Female,East,Bihar,20,dshelf6e@shop-pro.jp,Jan,1/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,8,18,18-Jan,Bihar18-Jan,Churn,9435218594
S0233,Willy,Merryfield,Female,East,Bihar,19,wmerryfield6f@bbb.org,Jan,1/11/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,11,11,11-Jan,Bihar11-Jan,Churn,9435218598
S0234,Ellis,Bremmell,Male,East,Bihar,18,ebremmell6g@shop-pro.jp,Jan,1/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,10,10-Jan,Bihar10-Jan,Retain,9435218606
S0235,Jacklyn,Gauntley,Male,East,Bihar,20,jgauntley6h@wikimedia.org,Jan,1/9/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,9,9-Jan,Bihar9-Jan,Churn,9435218610
S0236,Karl,Meron,Male,East,Bihar,43,kmeron6i@indiegogo.com,Jan,1/3/2021,99,Voice Only,"text,voice",Prepaid,7,3,3-Jan,Bihar3-Jan,Retain,9435218622
S0237,Nancee,Alliberton,Male,East,Bihar,25,nalliberton6j@netlog.com,Jan,1/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,16,16-Jan,Bihar16-Jan,Churn,9435218634
S0238,Mayer,Castagne,Female,East,Bihar,18,mcastagne6k@plala.or.jp,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,1,1-Jan,Bihar1-Jan,Retain,9435218638
S0260,Aubree,Hawtry,Female,East,Bihar,30,ahawtry76@dion.ne.jp,Jul,7/27/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,27,27-Jul,Bihar27-Jul,Retain,9811965460
S0261,Tessi,Burkman,Female,East,Bihar,20,tburkman77@wunderground.com,Jul,7/30/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,30,30-Jul,Bihar30-Jul,Retain,9811965464
S0262,Victoir,Telford,Male,East,Bihar,18,vtelford78@dailymail.co.uk,Jul,7/13/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,13,13-Jul,Bihar13-Jul,Retain,9811965468
S0263,Ly,Witherup,Female,East,Bihar,21,lwitherup79@sakura.ne.jp,Aug,8/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,19,19-Aug,Bihar19-Aug,Retain,9811965472
S0264,Lamar,Loudiane,Female,East,Bihar,33,lloudiane7a@patch.com,Aug,8/24/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,24,24-Aug,Bihar24-Aug,Retain,9811965480
S0265,Harvey,Chatteris,Male,East,Bihar,18,hchatteris7b@surveymonkey.com,Aug,8/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,24,24-Aug,Bihar24-Aug,Retain,9811965484
S0266,Charita,Saxby,Female,East,Bihar,24,csaxby7c@ow.ly,Aug,8/1/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,1,1-Aug,Bihar1-Aug,Retain,9811965504
S0267,Kasper,D'Hooghe,Female,East,Bihar,18,kdhooghe7d@prweb.com,Aug,8/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,16,16-Aug,Bihar16-Aug,Retain,9811965512
S0268,Giulio,Rotter,Male,East,Bihar,26,grotter7e@elpais.com,Sep,9/21/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,21,21-Sep,Bihar21-Sep,Retain,9811965516
S0269,Cordula,Buckingham,Female,East,Bihar,33,cbuckingham7f@rakuten.co.jp,Sep,9/8/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,8,8-Sep,Bihar8-Sep,Retain,9811965520
S0270,Port,Cuddihy,Female,East,Bihar,19,pcuddihy7g@washington.edu,Sep,9/3/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,3,3-Sep,Bihar3-Sep,Retain,9811965528
S0271,Jaime,Samples,Male,East,Bihar,18,jsamples7h@zimbio.com,Sep,9/25/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,25,25-Sep,Bihar25-Sep,Retain,9811965536
S0272,Kari,Gallimore,Female,East,Bihar,33,kgallimore7i@google.it,Sep,9/23/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,10,23,23-Sep,Bihar23-Sep,Retain,9811965540
S0273,Boycey,Alliston,Female,East,Bihar,24,balliston7j@abc.net.au,Oct,10/23/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,23,23-Oct,Bihar23-Oct,Retain,9811965552
S0274,Connie,Luggar,Female,East,Bihar,23,cluggar7k@creativecommons.org,Oct,10/10/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,10,10-Oct,Bihar10-Oct,Retain,9811965560
S0275,Pebrook,Suckling,Female,East,Bihar,21,psuckling7l@comcast.net,Oct,10/31/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,31,31-Oct,Bihar31-Oct,Retain,9811965564
S0276,Fraser,Curgenuer,Male,East,Bihar,19,fcurgenuer7m@google.com.au,Nov,11/18/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,18,18-Nov,Bihar18-Nov,Retain,9811965604
S0277,Arvin,Onraet,Female,East,Bihar,24,aonraet7n@spiegel.de,Nov,11/3/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,3,3-Nov,Bihar3-Nov,Retain,9811965608
S0278,Kennett,Enrigo,Female,East,Bihar,19,kenrigo7o@lulu.com,Nov,11/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,1,1-Nov,Bihar1-Nov,Retain,9811965616
S0279,Tiena,Curteis,Female,East,Bihar,21,tcurteis7p@nbcnews.com,Nov,11/27/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,27,27-Nov,Bihar27-Nov,Retain,9811965628
S0280,Quentin,Tolman,Male,East,Bihar,25,qtolman7q@netvibes.com,Dec,12/19/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,9,19,19-Dec,Bihar19-Dec,New,9811965632
S0281,Albrecht,Ponnsett,Female,East,Bihar,20,aponnsett7r@51.la,Dec,12/24/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,24,24-Dec,Bihar24-Dec,New,9811965652
S0282,Eddie,Sare,Male,East,Bihar,25,esare7s@sourceforge.net,Dec,12/26/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,10,26,26-Dec,Bihar26-Dec,New,9811965660
S0283,Katha,Softley,Female,East,Bihar,21,ksoftley7t@constantcontact.com,Dec,12/27/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,27,27-Dec,Bihar27-Dec,New,9811965668
S0284,Leroy,Braddock,Male,East,Bihar,19,lbraddock7u@zdnet.com,Dec,12/28/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,28,28-Dec,Bihar28-Dec,New,9811965676
S0286,Alexia,Kindle,Female,Central,Chhattisgarh,31,akindle6m@latimes.com,Jan,1/21/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,5,21,21-Jan,Chhattisgarh21-Jan,Retain,9435218662
S0287,Norrie,Aleksidze,Female,Central,Chhattisgarh,35,naleksidze6n@omniture.com,Jan,1/9/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,10,9,9-Jan,Chhattisgarh9-Jan,Retain,9435218678
S0288,Anastasie,Blackshaw,Female,Central,Chhattisgarh,22,ablackshaw6o@nyu.edu,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,17,17-Jan,Chhattisgarh17-Jan,Retain,9811965332
S0289,Jennifer,McElrea,Female,Central,Chhattisgarh,29,jmcelrea6p@de.vu,Jan,1/15/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,6,15,15-Jan,Chhattisgarh15-Jan,Retain,9811965348
S0290,Prudi,Derricoat,Male,Central,Chhattisgarh,23,pderricoat6q@slashdot.org,Jan,1/7/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,7,7-Jan,Chhattisgarh7-Jan,Retain,9811965352
S0291,Dean,Povey,Male,Central,Chhattisgarh,33,dpovey6r@github.com,Jan,1/11/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,11,11-Jan,Chhattisgarh11-Jan,Retain,9811965356
S0292,Kylen,Fotherby,Female,Central,Chhattisgarh,27,kfotherby6s@jigsy.com,Jan,1/1/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,7,1,1-Jan,Chhattisgarh1-Jan,Retain,9811965368
S0293,Margalo,Moyse,Female,Central,Chhattisgarh,20,mmoyse6t@indiatimes.com,Jan,1/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,24,24-Jan,Chhattisgarh24-Jan,Retain,9811965372
S0294,Anne,Kamena,Female,Central,Chhattisgarh,26,akamena6u@yelp.com,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,10,1,1-Jan,Chhattisgarh1-Jan,Retain,9811965380
S0295,Corella,Willingham,Female,Central,Chhattisgarh,24,cwillingham6v@51.la,Jan,1/7/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,7,7-Jan,Chhattisgarh7-Jan,Retain,9811965388
S0296,Merwin,Collingworth,Female,Central,Chhattisgarh,18,mcollingworth6w@marketwatch.com,Jan,1/3/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,3,3-Jan,Chhattisgarh3-Jan,Retain,9811965396
S0297,Adan,Hanbury,Male,Central,Chhattisgarh,18,ahanbury6x@shop-pro.jp,Jan,1/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,10,10-Jan,Chhattisgarh10-Jan,Churn,9811965404
S0298,Brad,Savege,Female,Central,Chhattisgarh,21,bsavege6y@hc360.com,Jan,1/20/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,20,20-Jan,Chhattisgarh20-Jan,Retain,9811965408
S0299,Athene,Dulinty,Male,Central,Chhattisgarh,21,adulinty6z@reuters.com,Jan,1/21/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,10,21,21-Jan,Chhattisgarh21-Jan,Retain,9811965416
S0300,Tymothy,Shotboulte,Male,Central,Chhattisgarh,22,tshotboulte70@mysql.com,Jan,1/8/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,10,8,8-Jan,Chhattisgarh8-Jan,Retain,9811965420
S0301,Ezra,Knewstub,Male,Central,Chhattisgarh,29,eknewstub71@vistaprint.com,Jan,1/14/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,10,14,14-Jan,Chhattisgarh14-Jan,Retain,9811965424
S0302,Warden,Furze,Male,Central,Chhattisgarh,23,wfurze72@mozilla.org,Jan,1/3/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,3,3-Jan,Chhattisgarh3-Jan,Retain,9811965428
S0303,Moyna,Sigsworth,Male,Central,Chhattisgarh,38,msigsworth73@pinterest.com,Jan,1/11/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,7,11,11-Jan,Chhattisgarh11-Jan,Churn,9811965436
S0304,Jethro,Gabbitis,Female,Central,Chhattisgarh,31,jgabbitis74@bbb.org,Jan,1/17/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,7,17,17-Jan,Chhattisgarh17-Jan,Churn,9811965444
S0305,Berty,Durning,Female,Central,Chhattisgarh,54,bdurning75@ucsd.edu,Jan,1/9/2021,99,Voice Only,"text,voice",Prepaid,10,9,9-Jan,Chhattisgarh9-Jan,Retain,9811965452
S0306,Aubree,Hawtry,Female,Central,Chhattisgarh,25,ahawtry76@dion.ne.jp,Jan,1/16/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,16,16-Jan,Chhattisgarh16-Jan,Retain,9811965460
S0307,Tessi,Burkman,Female,Central,Chhattisgarh,23,tburkman77@wunderground.com,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,10,15,15-Jan,Chhattisgarh15-Jan,Churn,9811965464
S0308,Victoir,Telford,Male,Central,Chhattisgarh,26,vtelford78@dailymail.co.uk,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,23,23-Jan,Chhattisgarh23-Jan,Retain,9811965468
S0309,Ly,Witherup,Female,Central,Chhattisgarh,43,lwitherup79@sakura.ne.jp,Jan,1/13/2021,149,Voice Only,"text,voice",Postpaid,6,13,13-Jan,Chhattisgarh13-Jan,Churn,9811965472
S0310,Lamar,Loudiane,Female,Central,Chhattisgarh,38,lloudiane7a@patch.com,Jan,1/18/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,18,18-Jan,Chhattisgarh18-Jan,Retain,9811965480
S0311,Harvey,Chatteris,Male,Central,Chhattisgarh,18,hchatteris7b@surveymonkey.com,Jan,1/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,9,24,24-Jan,Chhattisgarh24-Jan,Retain,9811965484
S0312,Charita,Saxby,Female,Central,Chhattisgarh,21,csaxby7c@ow.ly,Jan,1/9/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,9,9,9-Jan,Chhattisgarh9-Jan,Retain,9811965504
S0313,Kasper,D'Hooghe,Female,Central,Chhattisgarh,24,kdhooghe7d@prweb.com,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,8,17,17-Jan,Chhattisgarh17-Jan,Retain,9811965512
S0314,Giulio,Rotter,Male,Central,Chhattisgarh,22,grotter7e@elpais.com,Jan,1/24/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,24,24-Jan,Chhattisgarh24-Jan,Churn,9811965516
S0315,Cordula,Buckingham,Female,Central,Chhattisgarh,26,cbuckingham7f@rakuten.co.jp,Jan,1/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,19,19-Jan,Chhattisgarh19-Jan,Retain,9811965520
S0316,Port,Cuddihy,Female,Central,Chhattisgarh,25,pcuddihy7g@washington.edu,Jan,1/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,10,10-Jan,Chhattisgarh10-Jan,Churn,9811965528
S0317,Jaime,Samples,Male,Central,Chhattisgarh,19,jsamples7h@zimbio.com,Jan,1/20/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,20,20-Jan,Chhattisgarh20-Jan,Churn,9811965536
S0318,Kari,Gallimore,Female,Central,Chhattisgarh,22,kgallimore7i@google.it,Jan,1/18/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,9,18,18-Jan,Chhattisgarh18-Jan,Churn,9811965540
S0319,Boycey,Alliston,Female,Central,Chhattisgarh,21,balliston7j@abc.net.au,Jan,1/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,24,24-Jan,Chhattisgarh24-Jan,Churn,9811965552
S0320,Connie,Luggar,Female,Central,Chhattisgarh,53,cluggar7k@creativecommons.org,Jan,1/20/2021,99,Voice Only,"text,voice",Prepaid,4,20,20-Jan,Chhattisgarh20-Jan,Retain,9811965560
S0322,Fraser,Curgenuer,Male,Central,Chhattisgarh,18,fcurgenuer7m@google.com.au,Feb,2/27/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,27,27-Feb,Chhattisgarh27-Feb,Churn,9811965604
S0339,Candide,Warters,Female,Central,Chhattisgarh,18,cwarters83@washingtonpost.com,Jul,7/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,9,9-Jul,Chhattisgarh9-Jul,Retain,9811965784
S0340,Georgia,Miko,Female,Central,Chhattisgarh,20,gmiko84@bbb.org,Jul,7/26/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,26,26-Jul,Chhattisgarh26-Jul,Retain,9811965788
