Addr,City,Cust Nm,Cust Region,Cust Terr,Decile (group),Email,End Date,Geo Id,Geo Level Nm,Geo Nm,Load date,Mdm Id,Prod Id,Prod Nm,Start Date,State,TBmaster,Time Bucket,Trgt Flg,Zip,% Reach,Avegarge Visit,ClickThrough Rate,count ID,Curr Calls,Curr Emails Clicked,Curr Emails Open,Curr Emails Sent,Curr Emails Unsubcribed,Curr In Prsn Calls,Curr Vrtl Calls,Decile,Email Open Rate,Fax,Frequncy,Geo Level Id,HCP Engaged Email,HCP Reached email,Opt out Rate,Phone,SR no,Tot Spkr Prgm,Tot Spkr Prgm Atnd
29160 SHIRAH LN,HENDERSON,LAURA MARIE MEYER,WEST,SAN BERNADINO / LAS VEGAS,Decile 5-6,LAURA MARIE MEYER@aolmail.com,12/20/2021,U000101,NATION,US,12/2/2021,10019594,1001001,EXL,10/1/2021,NV,QTD,QTD,N,89052,0,1,0.5,1,0,1,2,2,1,0,0,6,1,"2,037,854,580",1,2,1,1,0.5,"7,807,332,958",272,0,0
29160 SHIRAH LN,HENDERSON,LAURA MARIE MEYER,WEST,SAN BERNADINO / LAS VEGAS,Decile 5-6,LAURA MARIE MEYER@aolmail.com,12/20/2021,U000101,NATION,US,12/2/2021,10019594,1001001,EXL,1/1/2021,NV,YTD,YTD,N,89052,0,1,0.5,1,0,1,2,2,1,0,0,6,1,"2,037,854,580",1,2,1,1,0.5,"7,807,332,958",272,0,0
29160 SHIRAH LN,HENDERSON,LAURA MARIE MEYER,WEST,SAN BERNADINO / LAS VEGAS,Decile 5-6,LAURA MARIE MEYER@aolmail.com,12/20/2021,U000101,NATION,US,12/2/2021,10019594,1001001,EXL,9/10/2020,NV,LTD,LTD,N,89052,0,1,0.5,1,0,1,2,2,1,0,0,6,1,"2,037,854,580",1,2,1,1,0.5,"7,807,332,958",272,0,0
27540 HOOVER RD,CARTHAGE,GHANEM  SHARABI,MID-CENTRAL,CHARLOTTE,Decile 5-6,GHANEM  SHARABI@aolmail.com,12/20/2021,U000101,NATION,US,11/3/2020,10012260,1001001,EXL,9/10/2020,NC,LTD,LTD,N,28327,0,1,,1,0,0,0,2,0,0,0,5,0,"2,198,841,453",1,2,0,1,,"9,407,338,062",910,0,0
27351 DEQUINDRE RD,AULANDER,RHETT F BRANDENBURG,MID-CENTRAL,RALEIGH DURHAM,Decile 7-8,RHETT F BRANDENBURG@thunderbird.com,8/31/2021,U000101,NATION,US,8/12/2021,10009208,1001001,EXL,8/1/2021,NC,M4,M4,N,27805,0,1,1,1,0,2,2,4,0,0,0,7,0.5,"7,043,848,182",1,2,1,1,0,"7,807,334,574",474,0,0
27351 DEQUINDRE RD,AULANDER,RHETT F BRANDENBURG,MID-CENTRAL,RALEIGH DURHAM,Decile 7-8,RHETT F BRANDENBURG@thunderbird.com,12/20/2021,U000101,NATION,US,8/12/2021,10009208,1001001,EXL,1/1/2021,NC,YTD,YTD,N,27805,0,1,1,1,0,2,2,4,0,0,0,7,0.5,"7,043,848,182",1,2,1,1,0,"7,807,334,574",474,0,0
27351 DEQUINDRE RD,AULANDER,RHETT F BRANDENBURG,MID-CENTRAL,RALEIGH DURHAM,Decile 7-8,RHETT F BRANDENBURG@thunderbird.com,12/20/2021,U000101,NATION,US,8/12/2021,10009208,1001001,EXL,9/10/2020,NC,LTD,LTD,N,27805,0,1,1,1,0,2,2,4,0,0,0,7,0.5,"7,043,848,182",1,2,1,1,0,"7,807,334,574",474,0,0
26520 CACTUS AVE,PALATINE,RANDY JAMES BONDS,MIDWEST,CHICAGO NORTH,Decile 5-6,RANDY JAMES BONDS@GLOBAL.NET,2/28/2021,U000101,NATION,US,2/24/2021,10011448,1001001,EXL,2/1/2021,IL,M10,M10,N,60067,1,1,0.5,1,2,1,2,4,0,1,1,6,0.5,"7,044,031,836",1,2,1,1,0,"9,407,337,134",794,1,1
26520 CACTUS AVE,MIDDLEBURG,HEIDI PATRICIA SCALZITTI,SOUTH EAST,JACKSONVILLE,Decile 5-6,HEIDI PATRICIA SCALZITTI@outlook.com,10/31/2021,U000101,NATION,US,10/9/2021,10009950,1001001,EXL,10/1/2021,FL,M2,M2,N,32068,1,1,,1,2,0,0,0,0,0,2,6,,"2,103,442,649",1,2,0,0,,"7,507,335,422",580,1,1
26520 CACTUS AVE,MIDDLEBURG,HEIDI PATRICIA SCALZITTI,SOUTH EAST,JACKSONVILLE,Decile 5-6,HEIDI PATRICIA SCALZITTI@outlook.com,12/20/2021,U000101,NATION,US,10/9/2021,10009950,1001001,EXL,10/1/2021,FL,QTD,QTD,N,32068,1,1,,1,2,0,0,0,0,0,2,6,,"2,103,442,649",1,2,0,0,,"7,507,335,422",580,1,1
26520 CACTUS AVE,PALATINE,RANDY JAMES BONDS,MIDWEST,CHICAGO NORTH,Decile 5-6,RANDY JAMES BONDS@GLOBAL.NET,12/20/2021,U000101,NATION,US,2/24/2021,10011448,1001001,EXL,1/1/2021,IL,YTD,YTD,N,60067,1,1,0.5,1,2,1,2,4,0,1,1,6,0.5,"7,044,031,836",1,2,1,1,0,"9,407,337,134",794,1,1
26520 CACTUS AVE,MIDDLEBURG,HEIDI PATRICIA SCALZITTI,SOUTH EAST,JACKSONVILLE,Decile 5-6,HEIDI PATRICIA SCALZITTI@outlook.com,12/20/2021,U000101,NATION,US,10/9/2021,10009950,1001001,EXL,1/1/2021,FL,YTD,YTD,N,32068,1,1,,1,2,0,0,0,0,0,2,6,,"2,103,442,649",1,2,0,0,,"7,507,335,422",580,1,1
26520 CACTUS AVE,PALATINE,RANDY JAMES BONDS,MIDWEST,CHICAGO NORTH,Decile 5-6,RANDY JAMES BONDS@GLOBAL.NET,12/20/2021,U000101,NATION,US,2/24/2021,10011448,1001001,EXL,9/10/2020,IL,LTD,LTD,N,60067,1,1,0.5,1,2,1,2,4,0,1,1,6,0.5,"7,044,031,836",1,2,1,1,0,"9,407,337,134",794,1,1
26520 CACTUS AVE,MIDDLEBURG,HEIDI PATRICIA SCALZITTI,SOUTH EAST,JACKSONVILLE,Decile 5-6,HEIDI PATRICIA SCALZITTI@outlook.com,12/20/2021,U000101,NATION,US,10/9/2021,10009950,1001001,EXL,9/10/2020,FL,LTD,LTD,N,32068,1,1,,1,2,0,0,0,0,0,2,6,,"2,103,442,649",1,2,0,0,,"7,507,335,422",580,1,1
26458 MPL VLY BLCK DMND RD SE,SAYREVILLE,AARON KIEL VON KRUEGER,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 1-2,AARON KIEL VON KRUEGER@GLOBAL.NET,12/31/2020,U000101,NATION,US,12/25/2020,10009558,1001001,EXL,12/1/2020,NJ,M12,M12,N,8872,1,1,0.5,1,3,1,2,2,1,1,2,2,1,"2,103,588,576",1,2,1,1,0.5,"8,307,334,974",524,1,1
26458 MPL VLY BLCK DMND RD SE,SAYREVILLE,AARON KIEL VON KRUEGER,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 1-2,AARON KIEL VON KRUEGER@GLOBAL.NET,12/20/2021,U000101,NATION,US,12/25/2020,10009558,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,8872,1,1,0.5,1,3,1,2,2,1,1,2,2,1,"2,103,588,576",1,2,1,1,0.5,"8,307,334,974",524,1,1
26190 OUTER DR,KENOSHA,ARSHAD  PERVEZ,MIDWEST,MILWAUKEE,Decile 7-8,ARSHAD  PERVEZ@icould.com,6/30/2021,U000101,NATION,US,6/12/2021,10012127,1001001,EXL,6/1/2021,WI,M6,M6,N,53142,1,1,,1,2,0,0,0,0,1,1,8,,"9,043,460,113",1,2,0,0,,"7,807,337,910",891,0,0
26190 OUTER DR,KENOSHA,ARSHAD  PERVEZ,MIDWEST,MILWAUKEE,Decile 7-8,ARSHAD  PERVEZ@icould.com,12/20/2021,U000101,NATION,US,6/12/2021,10012127,1001001,EXL,1/1/2021,WI,YTD,YTD,N,53142,1,1,,1,2,0,0,0,0,1,1,8,,"9,043,460,113",1,2,0,0,,"7,807,337,910",891,0,0
26190 OUTER DR,KENOSHA,ARSHAD  PERVEZ,MIDWEST,MILWAUKEE,Decile 7-8,ARSHAD  PERVEZ@icould.com,12/20/2021,U000101,NATION,US,6/12/2021,10012127,1001001,EXL,9/10/2020,WI,LTD,LTD,N,53142,1,1,,1,2,0,0,0,0,1,1,8,,"9,043,460,113",1,2,0,0,,"7,807,337,910",891,0,0
25869 KELLY RD STE A,POINT REYES STATION,HARESH S MEHTA,WEST,SAN FRANCISCO EAST,Decile 1-2,HARESH S MEHTA@gmail.com,9/30/2021,U000101,NATION,US,9/2/2021,10010181,1001001,EXL,9/1/2021,CA,M3,M3,N,94956,1,1,0.5,1,3,1,2,3,0,1,2,1,0.666666667,"3,132,745,540",1,2,1,1,0,"8,407,335,686",613,0,0
25869 KELLY RD STE A,POINT REYES STATION,HARESH S MEHTA,WEST,SAN FRANCISCO EAST,Decile 1-2,HARESH S MEHTA@gmail.com,12/20/2021,U000101,NATION,US,9/2/2021,10010181,1001001,EXL,1/1/2021,CA,YTD,YTD,N,94956,1,1,0.5,1,3,1,2,3,0,1,2,1,0.666666667,"3,132,745,540",1,2,1,1,0,"8,407,335,686",613,0,0
25869 KELLY RD STE A,POINT REYES STATION,HARESH S MEHTA,WEST,SAN FRANCISCO EAST,Decile 1-2,HARESH S MEHTA@gmail.com,12/20/2021,U000101,NATION,US,9/2/2021,10010181,1001001,EXL,9/10/2020,CA,LTD,LTD,N,94956,1,1,0.5,1,3,1,2,3,0,1,2,1,0.666666667,"3,132,745,540",1,2,1,1,0,"8,407,335,686",613,0,0
24920 104TH AVE SE,FAIR LAWN,JOHNNY YIK SHUM,MID-ATLANTIC,NORTH JERSEY,Decile 1-2,JOHNNY YIK SHUM@aolmail.com,12/20/2021,U000101,NATION,US,10/10/2020,10020819,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,7410,1,1,0.333333333,1,3,1,3,3,0,1,2,1,1,"6,036,509,478",1,2,1,1,0,"9,007,334,358",447,0,0
24511 W JAYNE AVE,FAIRHAVEN,JONG YEOUNG MOON,NORTHEAST,BOSTON SOUTH,Decile 9-10,JONG YEOUNG MOON@GLOBAL.NET,12/20/2021,U000101,NATION,US,11/3/2020,10013086,1001001,EXL,9/10/2020,MA,LTD,LTD,Y,2719,1,1,0.5,1,2,1,2,2,1,0,2,10,1,"5,095,758,745",1,2,1,1,0.5,"8,407,339,006","1,028",1,1
24050 MADISON ST STE 100P,MATTAPAN,JACK P FREINHAR,NORTHEAST,BOSTON SOUTH,Decile 3-4,JACK P FREINHAR@thunderbird.com,5/31/2021,U000101,NATION,US,5/26/2021,10011371,1001001,EXL,5/1/2021,MA,M7,M7,N,2126,1,1,0.666666667,1,2,2,3,3,1,1,1,3,1,"8,123,853,616",1,2,1,1,0.333333333,"8,407,337,046",783,1,1
24050 MADISON ST STE 100P,MATTAPAN,JACK P FREINHAR,NORTHEAST,BOSTON SOUTH,Decile 3-4,JACK P FREINHAR@thunderbird.com,12/20/2021,U000101,NATION,US,5/26/2021,10011371,1001001,EXL,1/1/2021,MA,YTD,YTD,N,2126,1,1,0.666666667,1,2,2,3,3,1,1,1,3,1,"8,123,853,616",1,2,1,1,0.333333333,"8,407,337,046",783,1,1
24050 MADISON ST STE 100P,MATTAPAN,JACK P FREINHAR,NORTHEAST,BOSTON SOUTH,Decile 3-4,JACK P FREINHAR@thunderbird.com,12/20/2021,U000101,NATION,US,5/26/2021,10011371,1001001,EXL,9/10/2020,MA,LTD,LTD,N,2126,1,1,0.666666667,1,2,2,3,3,1,1,1,3,1,"8,123,853,616",1,2,1,1,0.333333333,"8,407,337,046",783,1,1
22720 BUCKSVILLE RD,HIGHLAND,ANDREA MICHELLE SHIREY,GREAT LAKES,INDIANAPOLIS NORTH,Decile 9-10,ANDREA MICHELLE SHIREY@gmail.com,3/31/2021,U000101,NATION,US,3/10/2021,10012862,1001001,EXL,3/1/2021,IN,M9,M9,Y,46322,1,1,0.333333333,1,2,1,3,3,0,1,1,9,1,"5,048,421,242",1,2,1,1,0,"9,007,338,750",996,1,1
22720 BUCKSVILLE RD,HIGHLAND,ANDREA MICHELLE SHIREY,GREAT LAKES,INDIANAPOLIS NORTH,Decile 9-10,ANDREA MICHELLE SHIREY@gmail.com,12/20/2021,U000101,NATION,US,3/10/2021,10012862,1001001,EXL,1/1/2021,IN,YTD,YTD,Y,46322,1,1,0.333333333,1,2,1,3,3,0,1,1,9,1,"5,048,421,242",1,2,1,1,0,"9,007,338,750",996,1,1
22720 BUCKSVILLE RD,HIGHLAND,ANDREA MICHELLE SHIREY,GREAT LAKES,INDIANAPOLIS NORTH,Decile 9-10,ANDREA MICHELLE SHIREY@gmail.com,12/20/2021,U000101,NATION,US,3/10/2021,10012862,1001001,EXL,9/10/2020,IN,LTD,LTD,Y,46322,1,1,0.333333333,1,2,1,3,3,0,1,1,9,1,"5,048,421,242",1,2,1,1,0,"9,007,338,750",996,1,1
21601 76TH AVE W,SOUTHWICK,RACHEL S FENIMORE,NORTHEAST,ALBANY,Decile 5-6,RACHEL S FENIMORE@gmail.com,12/31/2020,U000101,NATION,US,12/19/2020,10011126,1001001,EXL,12/1/2020,MA,M12,M12,N,1077,1,1,0.666666667,1,3,2,3,4,1,1,2,5,0.75,"7,348,445,298",1,2,1,1,0.333333333,"8,107,336,766",748,1,0
21601 76TH AVE W,SOUTHWICK,RACHEL S FENIMORE,NORTHEAST,ALBANY,Decile 5-6,RACHEL S FENIMORE@gmail.com,12/20/2021,U000101,NATION,US,12/19/2020,10011126,1001001,EXL,9/10/2020,MA,LTD,LTD,N,1077,1,1,0.666666667,1,3,2,3,4,1,1,2,5,0.75,"7,348,445,298",1,2,1,1,0.333333333,"8,107,336,766",748,1,0
20905 GREENFIELD RD STE 502,OWINGS MILLS,CLAUDINE K LILLA,MID-ATLANTIC,BALTIMORE,Decile 9-10,CLAUDINE K LILLA@outlook.com,12/20/2021,U000101,NATION,US,10/25/2020,10011154,1001001,EXL,9/10/2020,MD,LTD,LTD,Y,21117,1,1,,1,2,0,0,1,0,0,2,10,0,"2,166,944,625",1,2,0,1,,"8,307,336,798",752,0,0
20900 BISCAYNE BLVD,ORLEANS,ISAAC D AZAR,NORTHEAST,BOSTON SOUTH,Decile 9-10,ISAAC D AZAR@gmail.com,4/30/2021,U000101,NATION,US,4/7/2021,10010783,1001001,EXL,4/1/2021,MA,M8,M8,Y,2653,1,1,,1,3,0,0,0,0,1,2,9,,"8,608,236,300",1,2,0,0,,"8,407,336,374",699,0,0
20900 BISCAYNE BLVD,NEWTON,MICHAEL R REMALY,MID-ATLANTIC,NORTH JERSEY,Decile 9-10,MICHAEL R REMALY@gmail.com,4/30/2021,U000101,NATION,US,4/16/2021,10010748,1001001,EXL,4/1/2021,NJ,M8,M8,Y,7860,1,1,,1,2,0,0,3,0,1,1,9,0,"6,512,545,216",1,2,0,1,,"9,007,336,334",694,0,0
20900 BISCAYNE BLVD,ORLEANS,ISAAC D AZAR,NORTHEAST,BOSTON SOUTH,Decile 9-10,ISAAC D AZAR@gmail.com,12/20/2021,U000101,NATION,US,4/7/2021,10010783,1001001,EXL,1/1/2021,MA,YTD,YTD,Y,2653,1,1,,1,3,0,0,0,0,1,2,9,,"8,608,236,300",1,2,0,0,,"8,407,336,374",699,0,0
20900 BISCAYNE BLVD,NEWTON,MICHAEL R REMALY,MID-ATLANTIC,NORTH JERSEY,Decile 9-10,MICHAEL R REMALY@gmail.com,12/20/2021,U000101,NATION,US,4/16/2021,10010748,1001001,EXL,1/1/2021,NJ,YTD,YTD,Y,7860,1,1,,1,2,0,0,3,0,1,1,9,0,"6,512,545,216",1,2,0,1,,"9,007,336,334",694,0,0
20900 BISCAYNE BLVD,ORLEANS,ISAAC D AZAR,NORTHEAST,BOSTON SOUTH,Decile 9-10,ISAAC D AZAR@gmail.com,12/20/2021,U000101,NATION,US,4/7/2021,10010783,1001001,EXL,9/10/2020,MA,LTD,LTD,Y,2653,1,1,,1,3,0,0,0,0,1,2,9,,"8,608,236,300",1,2,0,0,,"8,407,336,374",699,0,0
20900 BISCAYNE BLVD,NEWTON,MICHAEL R REMALY,MID-ATLANTIC,NORTH JERSEY,Decile 9-10,MICHAEL R REMALY@gmail.com,12/20/2021,U000101,NATION,US,4/16/2021,10010748,1001001,EXL,9/10/2020,NJ,LTD,LTD,Y,7860,1,1,,1,2,0,0,3,0,1,1,9,0,"6,512,545,216",1,2,0,1,,"9,007,336,334",694,0,0
20050 HARVARD RD 304,ST ANTHONY,ARUN KUMAR GUPTA,MIDWEST,MINNEAPOLIS NORTH,Decile 7-8,ARUN KUMAR GUPTA@GLOBAL.NET,10/31/2021,U000101,NATION,US,10/23/2021,10018334,1001001,EXL,10/1/2021,MN,M2,M2,N,55421,1,1,0,1,3,0,3,4,0,1,2,8,0.75,"3,193,564,693",1,2,0,1,0,"9,407,331,518",92,1,0
20050 HARVARD RD 304,ST ANTHONY,ARUN KUMAR GUPTA,MIDWEST,MINNEAPOLIS NORTH,Decile 7-8,ARUN KUMAR GUPTA@GLOBAL.NET,12/20/2021,U000101,NATION,US,10/23/2021,10018334,1001001,EXL,10/1/2021,MN,QTD,QTD,N,55421,1,1,0,1,3,0,3,4,0,1,2,8,0.75,"3,193,564,693",1,2,0,1,0,"9,407,331,518",92,1,0
20050 HARVARD RD 304,ST ANTHONY,ARUN KUMAR GUPTA,MIDWEST,MINNEAPOLIS NORTH,Decile 7-8,ARUN KUMAR GUPTA@GLOBAL.NET,12/20/2021,U000101,NATION,US,10/23/2021,10018334,1001001,EXL,1/1/2021,MN,YTD,YTD,N,55421,1,1,0,1,3,0,3,4,0,1,2,8,0.75,"3,193,564,693",1,2,0,1,0,"9,407,331,518",92,1,0
20050 HARVARD RD 304,ST ANTHONY,ARUN KUMAR GUPTA,MIDWEST,MINNEAPOLIS NORTH,Decile 7-8,ARUN KUMAR GUPTA@GLOBAL.NET,12/20/2021,U000101,NATION,US,10/23/2021,10018334,1001001,EXL,9/10/2020,MN,LTD,LTD,N,55421,1,1,0,1,3,0,3,4,0,1,2,8,0.75,"3,193,564,693",1,2,0,1,0,"9,407,331,518",92,1,0
19829 N 27TH AVE,OXFORD,MANISH B PATEL,GREAT LAKES,CINCINNATI DAYTON,Decile 7-8,MANISH B PATEL@icould.com,12/20/2021,U000101,NATION,US,3/31/2021,10009649,1001001,EXL,1/1/2021,OH,YTD,YTD,N,45056,1,1,,1,2,0,0,3,0,1,1,8,0,"4,152,063,615",1,2,0,1,,"7,807,335,078",537,1,0
19829 N 27TH AVE,OXFORD,MANISH B PATEL,GREAT LAKES,CINCINNATI DAYTON,Decile 7-8,MANISH B PATEL@icould.com,12/20/2021,U000101,NATION,US,3/31/2021,10009649,1001001,EXL,9/10/2020,OH,LTD,LTD,N,45056,1,1,,1,2,0,0,3,0,1,1,8,0,"4,152,063,615",1,2,0,1,,"7,807,335,078",537,1,0
19600 E 39TH ST S,MASSILLON,ATIF MASROOR ALI,GREAT LAKES,COLUMBUS,Decile 9-10,ATIF MASROOR ALI@EDU.ORG,11/30/2021,U000101,NATION,US,11/27/2021,10011147,1001001,EXL,11/1/2021,OH,M1,M1,Y,44646,1,1,1,1,2,2,2,2,0,1,1,9,1,"8,103,425,629",1,2,1,1,0,"9,407,336,790",751,1,1
19600 E 39TH ST S,MASSILLON,ATIF MASROOR ALI,GREAT LAKES,COLUMBUS,Decile 9-10,ATIF MASROOR ALI@EDU.ORG,12/20/2021,U000101,NATION,US,11/27/2021,10011147,1001001,EXL,10/1/2021,OH,QTD,QTD,Y,44646,1,1,1,1,2,2,2,2,0,1,1,9,1,"8,103,425,629",1,2,1,1,0,"9,407,336,790",751,1,1
19600 E 39TH ST S,MASSILLON,ATIF MASROOR ALI,GREAT LAKES,COLUMBUS,Decile 9-10,ATIF MASROOR ALI@EDU.ORG,12/20/2021,U000101,NATION,US,11/27/2021,10011147,1001001,EXL,1/1/2021,OH,YTD,YTD,Y,44646,1,1,1,1,2,2,2,2,0,1,1,9,1,"8,103,425,629",1,2,1,1,0,"9,407,336,790",751,1,1
19600 E 39TH ST S,MASSILLON,ATIF MASROOR ALI,GREAT LAKES,COLUMBUS,Decile 9-10,ATIF MASROOR ALI@EDU.ORG,12/20/2021,U000101,NATION,US,11/27/2021,10011147,1001001,EXL,9/10/2020,OH,LTD,LTD,Y,44646,1,1,1,1,2,2,2,2,0,1,1,9,1,"8,103,425,629",1,2,1,1,0,"9,407,336,790",751,1,1
18901 LAKE SHORE BLVD,LAURIUM,JAMES WILLIAM SAUTO,Unassigned,US,Decile 9-10,JAMES WILLIAM SAUTO@icould.com,12/31/2020,U000101,NATION,US,12/19/2020,10012540,1001001,EXL,12/1/2020,MI,M12,M12,Y,49913,1,1,0.666666667,1,1,2,3,3,1,0,1,9,1,"8,282,583,390",1,2,1,1,0.333333333,"8,307,338,382",950,0,0
18901 LAKE SHORE BLVD,LAURIUM,JAMES WILLIAM SAUTO,Unassigned,US,Decile 9-10,JAMES WILLIAM SAUTO@icould.com,12/20/2021,U000101,NATION,US,12/19/2020,10012540,1001001,EXL,9/10/2020,MI,LTD,LTD,Y,49913,1,1,0.666666667,1,1,2,3,3,1,0,1,9,1,"8,282,583,390",1,2,1,1,0.333333333,"8,307,338,382",950,0,0
18780 INTERSTATE 20,FONTANA,NIMA  PAKZAD,WEST,SAN BERNADINO / LAS VEGAS,Decile 7-8,NIMA  PAKZAD@gmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019783,1001001,EXL,12/1/2021,CA,MTD,MTD,N,92335,1,1,0.333333333,1,2,1,3,4,1,0,2,8,0.75,"9,095,802,165",1,2,1,1,0.333333333,"7,807,333,174",299,0,0
18780 INTERSTATE 20,FONTANA,NIMA  PAKZAD,WEST,SAN BERNADINO / LAS VEGAS,Decile 7-8,NIMA  PAKZAD@gmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019783,1001001,EXL,10/1/2021,CA,QTD,QTD,N,92335,1,1,0.333333333,1,2,1,3,4,1,0,2,8,0.75,"9,095,802,165",1,2,1,1,0.333333333,"7,807,333,174",299,0,0
18780 INTERSTATE 20,FONTANA,NIMA  PAKZAD,WEST,SAN BERNADINO / LAS VEGAS,Decile 7-8,NIMA  PAKZAD@gmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019783,1001001,EXL,1/1/2021,CA,YTD,YTD,N,92335,1,1,0.333333333,1,2,1,3,4,1,0,2,8,0.75,"9,095,802,165",1,2,1,1,0.333333333,"7,807,333,174",299,0,0
18780 INTERSTATE 20,FONTANA,NIMA  PAKZAD,WEST,SAN BERNADINO / LAS VEGAS,Decile 7-8,NIMA  PAKZAD@gmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019783,1001001,EXL,9/10/2020,CA,LTD,LTD,N,92335,1,1,0.333333333,1,2,1,3,4,1,0,2,8,0.75,"9,095,802,165",1,2,1,1,0.333333333,"7,807,333,174",299,0,0
18599 LAKE SHORE BLVD,GLADWYNE,PAUL CHESTER JESIONEK,MID-ATLANTIC,PHILADELPHIA NORTH,Decile 5-6,PAUL CHESTER JESIONEK@thunderbird.com,5/31/2021,U000101,NATION,US,5/25/2021,10011686,1001001,EXL,5/1/2021,PA,M7,M7,N,19035,0,1,,1,0,0,0,3,0,0,0,5,0,"7,178,513,469",1,2,0,1,,"9,407,337,406",828,0,0
18599 LAKE SHORE BLVD,GLADWYNE,PAUL CHESTER JESIONEK,MID-ATLANTIC,PHILADELPHIA NORTH,Decile 5-6,PAUL CHESTER JESIONEK@thunderbird.com,12/20/2021,U000101,NATION,US,5/25/2021,10011686,1001001,EXL,1/1/2021,PA,YTD,YTD,N,19035,0,1,,1,0,0,0,3,0,0,0,5,0,"7,178,513,469",1,2,0,1,,"9,407,337,406",828,0,0
18599 LAKE SHORE BLVD,GLADWYNE,PAUL CHESTER JESIONEK,MID-ATLANTIC,PHILADELPHIA NORTH,Decile 5-6,PAUL CHESTER JESIONEK@thunderbird.com,12/20/2021,U000101,NATION,US,5/25/2021,10011686,1001001,EXL,9/10/2020,PA,LTD,LTD,N,19035,0,1,,1,0,0,0,3,0,0,0,5,0,"7,178,513,469",1,2,0,1,,"9,407,337,406",828,0,0
18101 OAKWOOD BLVD,COSHOCTON,EVAN STUART BLUM,GREAT LAKES,COLUMBUS,Decile 7-8,EVAN STUART BLUM@gmail.com,11/30/2021,U000101,NATION,US,11/29/2021,10013198,1001001,EXL,11/1/2021,OH,M1,M1,N,43812,1,1,0,1,1,0,1,3,0,0,1,8,0.333333333,"4,105,215,942",1,2,0,1,0,"8,307,339,134","1,044",1,0
18101 OAKWOOD BLVD,COSHOCTON,EVAN STUART BLUM,GREAT LAKES,COLUMBUS,Decile 7-8,EVAN STUART BLUM@gmail.com,12/20/2021,U000101,NATION,US,11/29/2021,10013198,1001001,EXL,10/1/2021,OH,QTD,QTD,N,43812,1,1,0,1,1,0,1,3,0,0,1,8,0.333333333,"4,105,215,942",1,2,0,1,0,"8,307,339,134","1,044",1,0
18101 OAKWOOD BLVD,COSHOCTON,EVAN STUART BLUM,GREAT LAKES,COLUMBUS,Decile 7-8,EVAN STUART BLUM@gmail.com,12/20/2021,U000101,NATION,US,11/29/2021,10013198,1001001,EXL,1/1/2021,OH,YTD,YTD,N,43812,1,1,0,1,1,0,1,3,0,0,1,8,0.333333333,"4,105,215,942",1,2,0,1,0,"8,307,339,134","1,044",1,0
18101 OAKWOOD BLVD,COSHOCTON,EVAN STUART BLUM,GREAT LAKES,COLUMBUS,Decile 7-8,EVAN STUART BLUM@gmail.com,12/20/2021,U000101,NATION,US,11/29/2021,10013198,1001001,EXL,9/10/2020,OH,LTD,LTD,N,43812,1,1,0,1,1,0,1,3,0,0,1,8,0.333333333,"4,105,215,942",1,2,0,1,0,"8,307,339,134","1,044",1,0
18101 LORAIN AVE,GAINESVILLE,TAHA  AHMED,SOUTH EAST,JACKSONVILLE,Decile 1-2,TAHA  AHMED@icould.com,8/31/2021,U000101,NATION,US,8/23/2021,10021020,1001001,EXL,8/1/2021,FL,M4,M4,N,32610,1,1,,1,1,0,0,4,0,1,0,1,0,"8,107,331,817",1,2,0,1,,"8,307,330,790",1,1,1
18101 LORAIN AVE,GAINESVILLE,TAHA  AHMED,SOUTH EAST,JACKSONVILLE,Decile 1-2,TAHA  AHMED@icould.com,12/20/2021,U000101,NATION,US,8/23/2021,10021020,1001001,EXL,1/1/2021,FL,YTD,YTD,N,32610,1,1,,1,1,0,0,4,0,1,0,1,0,"8,107,331,817",1,2,0,1,,"8,307,330,790",1,1,1
18101 LORAIN AVE,GAINESVILLE,TAHA  AHMED,SOUTH EAST,JACKSONVILLE,Decile 1-2,TAHA  AHMED@icould.com,12/20/2021,U000101,NATION,US,8/23/2021,10021020,1001001,EXL,9/10/2020,FL,LTD,LTD,N,32610,1,1,,1,1,0,0,4,0,1,0,1,0,"8,107,331,817",1,2,0,1,,"8,307,330,790",1,1,1
18101 LORAIN AVE,CROTON HDSN,LALEH  GHASSEMI,NORTHEAST,WHITE PLAINS / BRONX,Decile 5-6,LALEH  GHASSEMI@gmail.com,3/31/2021,U000101,NATION,US,3/23/2021,10020749,1001001,EXL,3/1/2021,NY,M9,M9,N,10520,1,1,,1,2,0,0,0,0,1,1,5,,"6,172,495,311",1,2,0,0,,"9,407,334,278",437,0,0
18101 LORAIN AVE,CROTON HDSN,LALEH  GHASSEMI,NORTHEAST,WHITE PLAINS / BRONX,Decile 5-6,LALEH  GHASSEMI@gmail.com,12/20/2021,U000101,NATION,US,3/23/2021,10020749,1001001,EXL,1/1/2021,NY,YTD,YTD,N,10520,1,1,,1,2,0,0,0,0,1,1,5,,"6,172,495,311",1,2,0,0,,"9,407,334,278",437,0,0
